datetime,log_type,item,amount,change_detail,balance_before,balance_after,inventory_after,item_stock_after
2025-06-19 20:04:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 83, ""100"": 48, ""50"": 91, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 5, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 3, ""Orange"": 3, ""Cocoa"": 3, ""Monster"": 3}"
2025-06-19 21:40:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 84, ""100"": 48, ""50"": 91, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 5, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 3, ""Orange"": 3, ""Cocoa"": 3, ""Monster"": 3}"
2025-06-20 00:26:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 119, ""500"": 83, ""100"": 45, ""50"": 90, ""10"": 76, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 3, ""Orange"": 3, ""Cocoa"": 3, ""Monster"": 3}"
2025-06-20 03:42:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 120, ""500"": 82, ""100"": 42, ""50"": 90, ""10"": 74, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 3, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 3}"
2025-06-20 04:44:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 121, ""500"": 81, ""100"": 39, ""50"": 89, ""10"": 71, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 3, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 3}"
2025-06-20 05:53:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 122, ""500"": 80, ""100"": 36, ""50"": 89, ""10"": 71, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 3, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 2}"
2025-06-20 07:41:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 123, ""500"": 79, ""100"": 33, ""50"": 89, ""10"": 71, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 3, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 1}"
2025-06-20 09:23:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 124, ""500"": 78, ""100"": 30, ""50"": 89, ""10"": 67, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 3, ""Orange"": 2, ""Cocoa"": 2, ""Monster"": 1}"
2025-06-20 10:50:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 125, ""500"": 77, ""100"": 27, ""50"": 88, ""10"": 67, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 2, ""Orange"": 2, ""Cocoa"": 2, ""Monster"": 1}"
2025-06-20 13:33:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 125, ""500"": 78, ""100"": 27, ""50"": 88, ""10"": 67, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 2, ""Orange"": 2, ""Cocoa"": 2, ""Monster"": 1}"
2025-06-20 14:47:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 126, ""500"": 77, ""100"": 23, ""50"": 88, ""10"": 67, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 2, ""Orange"": 2, ""Cocoa"": 2, ""Monster"": 1}"
2025-06-20 15:50:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 126, ""500"": 77, ""100"": 24, ""50"": 88, ""10"": 67, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 2, ""Orange"": 2, ""Cocoa"": 2, ""Monster"": 1}"
2025-06-20 18:46:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 127, ""500"": 76, ""100"": 21, ""50"": 87, ""10"": 67, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 1, ""Orange"": 2, ""Cocoa"": 2, ""Monster"": 1}"
2025-06-20 21:53:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 128, ""500"": 75, ""100"": 18, ""50"": 86, ""10"": 67, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 0, ""Orange"": 2, ""Cocoa"": 2, ""Monster"": 1}"
2025-06-21 00:38:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 129, ""500"": 74, ""100"": 15, ""50"": 86, ""10"": 63, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 0, ""Cola"": 0, ""Orange"": 1, ""Cocoa"": 2, ""Monster"": 1}"
2025-06-21 01:28:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 130, ""500"": 73, ""100"": 12, ""50"": 85, ""10"": 61, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 0, ""Orange"": 1, ""Cocoa"": 2, ""Monster"": 1}"
2025-06-21 03:19:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 131, ""500"": 72, ""100"": 9, ""50"": 85, ""10"": 61, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 0, ""Orange"": 1, ""Cocoa"": 2, ""Monster"": 0}"
2025-06-21 04:35:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-21 05:12:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 101, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-21 05:55:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 98, ""50"": 99, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-21 09:15:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 99, ""50"": 99, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-21 12:01:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 96, ""50"": 98, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-21 13:58:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 93, ""50"": 97, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-21 15:04:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 96, ""100"": 90, ""50"": 96, ""10"": 95, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 3, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-21 16:27:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 95, ""100"": 87, ""50"": 96, ""10"": 93, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 3, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-06-21 19:03:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 94, ""100"": 84, ""50"": 95, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 2, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-06-21 21:12:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 93, ""100"": 81, ""50"": 94, ""10"": 89, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 1, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-06-22 00:18:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-22 03:17:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 99, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-22 06:17:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-22 07:30:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 101, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-22 09:59:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 98, ""50"": 99, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-22 12:45:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 95, ""50"": 98, ""10"": 95, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-22 14:33:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 92, ""50"": 97, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-22 16:50:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 96, ""100"": 88, ""50"": 97, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-22 19:34:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 97, ""100"": 88, ""50"": 97, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-22 22:51:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 96, ""100"": 85, ""50"": 96, ""10"": 93, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-22 23:51:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 95, ""100"": 82, ""50"": 96, ""10"": 89, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-23 00:34:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 95, ""100"": 82, ""50"": 96, ""10"": 89, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-23 01:46:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 108, ""500"": 94, ""100"": 79, ""50"": 95, ""10"": 87, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-23 02:35:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 93, ""100"": 75, ""50"": 95, ""10"": 87, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-23 04:56:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 110, ""500"": 92, ""100"": 72, ""50"": 95, ""10"": 83, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 5, ""Orange"": 3, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-23 05:28:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 111, ""500"": 92, ""100"": 72, ""50"": 95, ""10"": 83, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 5, ""Orange"": 3, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-23 06:47:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 112, ""500"": 91, ""100"": 69, ""50"": 95, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 5, ""Orange"": 2, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-23 08:00:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 113, ""500"": 90, ""100"": 66, ""50"": 95, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 5, ""Orange"": 2, ""Cocoa"": 4, ""Monster"": 5}"
2025-06-23 09:42:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 114, ""500"": 89, ""100"": 63, ""50"": 94, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 4, ""Orange"": 2, ""Cocoa"": 4, ""Monster"": 5}"
2025-06-23 12:03:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 115, ""500"": 88, ""100"": 60, ""50"": 94, ""10"": 73, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 4, ""Orange"": 1, ""Cocoa"": 4, ""Monster"": 5}"
2025-06-23 13:26:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 116, ""500"": 87, ""100"": 57, ""50"": 93, ""10"": 72, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 4, ""Orange"": 1, ""Cocoa"": 4, ""Monster"": 5}"
2025-06-23 16:15:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 117, ""500"": 86, ""100"": 54, ""50"": 93, ""10"": 68, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 4, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 5}"
2025-06-23 18:34:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 85, ""100"": 51, ""50"": 92, ""10"": 65, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 4, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 5}"
2025-06-23 20:56:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 119, ""500"": 84, ""100"": 48, ""50"": 92, ""10"": 65, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 4, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 4}"
2025-06-23 23:54:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 120, ""500"": 83, ""100"": 45, ""50"": 91, ""10"": 65, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 4}"
2025-06-24 01:13:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 121, ""500"": 82, ""100"": 42, ""50"": 90, ""10"": 65, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 2, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 4}"
2025-06-24 04:27:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 122, ""500"": 81, ""100"": 39, ""50"": 89, ""10"": 63, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 2, ""Cola"": 2, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 4}"
2025-06-24 06:56:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 123, ""500"": 80, ""100"": 35, ""50"": 89, ""10"": 63, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 2, ""Cola"": 2, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 4}"
2025-06-24 08:56:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 124, ""500"": 79, ""100"": 32, ""50"": 89, ""10"": 61, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 2, ""Cola"": 2, ""Orange"": 0, ""Cocoa"": 3, ""Monster"": 4}"
2025-06-24 09:15:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-24 12:09:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 100, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-24 13:34:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 94, ""50"": 99, ""10"": 95, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-24 13:52:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 90, ""50"": 99, ""10"": 95, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-24 16:10:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 96, ""100"": 87, ""50"": 98, ""10"": 93, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-24 18:48:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 95, ""100"": 83, ""50"": 98, ""10"": 93, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-06-24 20:57:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 94, ""100"": 80, ""50"": 98, ""10"": 93, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 4}"
2025-06-24 23:24:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 93, ""100"": 77, ""50"": 97, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 5, ""Coffee"": 3, ""Cider"": 4, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 4}"
2025-06-25 00:10:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 108, ""500"": 92, ""100"": 74, ""50"": 96, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 5, ""Coffee"": 3, ""Cider"": 4, ""Cola"": 4, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 4}"
2025-06-25 00:38:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 91, ""100"": 71, ""50"": 95, ""10"": 90, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 5, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 4, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 4}"
